,ID,CNT_CHILDREN,AMT_INCOME_TOTAL,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,TARGET,CODE_GENDER_M
27251,5090078,0,180000.0,-4420,1,0,0,1,0,0
27256,5090082,0,180000.0,-1678,1,0,0,0,0,1
27271,5090083,0,135000.0,-3109,1,1,1,0,1,0
27274,5090084,1,337500.0,-429,1,0,0,0,1,1
27286,5090089,1,134995.5,-1897,1,1,0,0,0,0
27291,5113662,0,148500.0,365243,1,0,0,0,1,0
27292,5113663,0,148500.0,365243,1,0,0,0,1,0
27293,5113664,0,148500.0,365243,1,0,0,0,1,0
27294,5113667,0,148500.0,365243,1,0,0,0,1,0
27295,5113668,0,148500.0,365243,1,0,0,0,1,0
27296,5113669,0,148500.0,365243,1,0,0,0,1,0
27299,5113672,0,148500.0,365243,1,0,0,0,1,0
27300,5113673,0,148500.0,365243,1,0,0,0,1,0
27303,5113676,0,148500.0,365243,1,0,0,0,1,0
27304,5113677,0,148500.0,365243,1,0,0,0,1,0
27305,5090092,1,103500.0,-680,1,0,0,1,0,0
27307,5090098,0,256500.0,-1345,1,0,0,1,1,1
27317,5090099,1,225000.0,-3325,1,0,0,0,1,1
27321,5090102,0,179100.0,-856,1,0,0,0,1,1
27322,5090103,0,179100.0,-856,1,0,0,0,1,1
27328,5090105,0,211500.0,-1709,1,0,0,0,0,1
27342,5090107,0,225000.0,365243,1,0,0,0,1,0
27364,5090108,0,252000.0,-1444,1,0,0,0,1,0
27365,5090109,0,180000.0,-10909,1,0,0,0,1,1
27376,5090111,0,90000.0,-3604,1,0,1,0,1,0
27396,5090118,0,270000.0,-587,1,0,0,1,0,1
27443,5090121,2,315000.0,-192,1,0,0,1,1,0
27444,5090122,0,135000.0,365243,1,0,0,0,0,1
27449,5090124,0,180000.0,-1713,1,0,0,0,0,0
27458,5090125,0,360000.0,365243,1,0,1,0,1,0
27494,5090132,0,180000.0,-348,1,0,0,0,1,1
27496,5090133,1,292500.0,-133,1,0,0,1,1,0
27501,5090134,0,256500.0,-3330,1,0,0,0,1,0
27521,5090136,0,67500.0,-3024,1,0,0,0,1,0
27537,5090137,1,337500.0,-3329,1,0,0,1,0,0
27538,5113793,1,337500.0,-3329,1,0,0,1,1,0
27540,5113800,1,337500.0,-3329,1,0,0,1,1,0
27543,5113803,1,337500.0,-3329,1,0,0,1,1,0
27544,5113804,1,337500.0,-3329,1,0,0,1,1,0
27546,5113807,1,337500.0,-3329,1,0,0,1,0,0
27547,5113808,1,337500.0,-3329,1,0,0,1,0,0
27549,5113810,1,337500.0,-3329,1,0,0,1,1,0
27550,5113811,1,337500.0,-3329,1,0,0,1,1,0
27552,5090139,0,135000.0,-1288,1,0,0,1,1,1
27559,5090140,0,157500.0,-2657,1,1,1,0,1,0
27562,5090141,0,135000.0,-1257,1,0,1,0,1,0
27568,5090142,0,99000.0,-1530,1,1,0,0,1,1
27572,5090144,0,103500.0,-3844,1,1,1,0,0,0
27592,5090147,0,135000.0,-374,1,0,0,1,1,0
27607,5090151,1,450000.0,-948,1,0,1,1,1,1
27610,5090158,1,360000.0,-2752,1,0,0,0,1,1
27616,5113860,0,135000.0,-1259,1,1,0,0,1,1
27617,5113861,0,135000.0,-1259,1,1,0,0,1,1
27618,5113862,0,135000.0,-1259,1,1,0,0,1,1
27620,5113864,0,135000.0,-1259,1,1,0,0,0,1
27621,5113865,0,135000.0,-1259,1,1,0,0,1,1
27622,5090162,0,135000.0,-3695,1,0,0,0,1,0
27624,5114023,0,135000.0,-3695,1,0,0,0,0,0
27625,5114024,0,135000.0,-3695,1,0,0,0,1,0
27626,5114025,0,135000.0,-3695,1,0,0,0,0,0
27628,5114129,0,135000.0,-3785,1,0,0,0,1,0
27629,5114130,0,135000.0,-3785,1,0,0,0,1,0
27630,5114131,0,135000.0,-3785,1,0,0,0,1,0
27631,5114132,0,135000.0,-3785,1,0,0,0,0,0
27633,5114134,0,135000.0,-3785,1,0,0,0,1,0
27634,5114135,0,135000.0,-3785,1,0,0,0,0,0
27636,5114137,0,135000.0,-3785,1,0,0,0,1,0
27637,5090164,0,112500.0,-375,1,0,0,0,1,0
27643,5090167,1,225000.0,-464,1,0,0,0,1,0
27649,5090168,0,148500.0,365243,1,0,0,0,1,0
27664,5090171,0,315000.0,365243,1,0,0,0,1,0
27689,5090173,0,333000.0,-461,1,0,1,1,1,0
27698,5090178,0,112500.0,-705,1,0,0,0,0,0
27707,5090179,0,378000.0,-2805,1,0,1,0,1,1
27708,5090180,0,378000.0,-2805,1,0,1,0,1,1
27715,5090181,0,360000.0,-7310,1,0,1,0,1,0
27728,5090183,0,126000.0,365243,1,0,0,0,0,0
27732,5090184,0,202500.0,365243,1,0,1,0,1,1
27737,5090185,0,225000.0,365243,1,0,0,0,1,0
27742,5090186,0,450000.0,365243,1,0,0,0,0,1
27744,5090187,0,99000.0,-1474,1,1,1,0,1,0
27755,5090188,1,157500.0,-1351,1,0,0,0,0,0
27759,5090189,0,193500.0,-712,1,1,1,0,1,0
27766,5090190,0,121500.0,-4973,1,0,1,0,1,0
27777,5090192,0,54000.0,365243,1,0,1,0,1,0
27789,5090195,0,90000.0,-560,1,0,1,0,1,1
27790,5090196,0,135000.0,-954,1,1,1,0,1,1
27794,5090197,0,112500.0,-954,1,0,0,0,1,0
27806,5114342,0,180000.0,-2993,1,1,0,0,1,1
27807,5114343,0,180000.0,-2993,1,1,0,0,1,1
27809,5114345,0,180000.0,-2993,1,1,0,0,1,1
27811,5114348,0,180000.0,-2993,1,1,0,0,0,1
27814,5114351,0,180000.0,-2993,1,1,0,0,1,1
27815,5114352,0,180000.0,-2993,1,1,0,0,1,1
27816,5114354,0,180000.0,-2993,1,1,0,0,0,1
27817,5114355,0,180000.0,-2993,1,1,0,0,1,1
27819,5090200,0,157500.0,-801,1,1,1,0,1,0
27820,5114402,0,157500.0,-801,1,1,1,0,1,0
27822,5114404,0,157500.0,-801,1,1,1,0,0,0
27824,5114407,0,157500.0,-801,1,1,1,0,0,0
27825,5114408,0,157500.0,-801,1,1,1,0,1,0
27827,5114410,0,157500.0,-801,1,1,1,0,0,0
27828,5114411,0,157500.0,-801,1,1,1,0,1,0
27831,5090201,0,56250.0,365243,1,0,0,0,1,0
27832,5114460,0,56250.0,365243,1,0,0,0,1,0
27833,5114461,0,56250.0,365243,1,0,0,0,1,0
27835,5090203,1,119250.0,-284,1,1,1,0,1,1
27839,5090205,0,135000.0,-99,1,0,0,0,1,0
27854,5090206,1,238500.0,-3720,1,0,0,0,1,0
27859,5090209,0,247500.0,-1772,1,0,0,0,1,0
27886,5090216,0,135000.0,-217,1,0,0,0,1,1
27890,5090217,0,810000.0,-6518,1,0,0,0,1,0
27898,5090220,0,202500.0,-2378,1,0,0,0,0,0
27913,5090223,0,225000.0,-9379,1,0,1,0,1,0
27922,5090224,0,112500.0,-2439,1,1,0,0,1,0
27929,5090225,0,135000.0,-802,1,1,1,0,1,1
27931,5090226,1,90000.0,-1199,1,0,1,0,0,0
27939,5090227,0,157500.0,-1747,1,0,0,1,0,0
27948,5090229,0,135000.0,-864,1,0,1,0,0,0
27958,5090231,0,225000.0,-986,1,0,1,0,1,1
27961,5090232,0,135000.0,-9447,1,0,0,0,1,0
27985,5090237,0,157500.0,-5547,1,0,0,0,0,0
27994,5090239,0,58500.0,365243,1,0,0,0,0,0
27995,5090240,0,58500.0,365243,1,0,0,0,0,0
28004,5090241,0,135000.0,365243,1,0,1,0,1,0
28018,5090247,1,189000.0,-5088,1,0,0,0,1,0
28023,5090249,0,315000.0,-3778,1,1,1,0,0,1
28024,5090250,0,315000.0,-3778,1,1,1,0,1,1
28025,5090251,0,315000.0,-3778,1,1,1,0,1,1
28034,5090253,0,135000.0,-3017,1,0,0,0,0,0
28040,5090255,0,180000.0,-8040,1,1,0,0,0,1
28053,5090257,0,157500.0,-2774,1,0,1,0,1,1
28058,5090260,1,630000.0,-6549,1,0,1,1,1,0
28071,5090262,0,225000.0,-217,1,0,1,0,1,0
28077,5090263,0,81000.0,-4996,1,0,1,1,1,0
28089,5090265,0,135000.0,-12278,1,0,0,0,1,0
28120,5090270,2,157500.0,-102,1,0,0,0,0,1
28121,5114568,2,157500.0,-102,1,0,0,0,1,1
28122,5114569,2,157500.0,-102,1,0,0,0,1,1
28123,5114570,2,157500.0,-102,1,0,0,0,1,1
28124,5114573,2,157500.0,-102,1,0,0,0,1,1
28126,5090271,0,202500.0,365243,1,0,0,0,1,0
28142,5090273,1,112500.0,-3263,1,0,0,0,1,1
28148,5113176,1,292500.0,-3504,1,0,0,0,0,0
28152,5090276,1,81000.0,-2317,1,0,0,0,1,0
28154,5113195,1,81000.0,-2317,1,0,0,0,1,0
28155,5113196,1,81000.0,-2317,1,0,0,0,1,0
28266,5090278,1,193500.0,-1009,1,0,0,1,1,0
28280,5090280,0,315000.0,-4539,1,0,0,0,1,1
28309,5090287,2,450000.0,-4082,1,0,0,0,1,1
28320,5090289,1,315000.0,365243,1,0,1,0,1,0
28327,5090292,0,202500.0,-886,1,1,0,0,1,0
28328,5090293,0,202500.0,-886,1,1,0,0,1,0
28345,5090299,0,135000.0,-491,1,0,0,1,1,1
28350,5090301,0,90000.0,-766,1,0,0,1,1,1
28362,5090305,0,180000.0,365243,1,0,0,0,1,0
28379,5090308,0,180000.0,-1683,1,0,0,1,0,0
28394,5090310,0,135000.0,365243,1,0,0,0,1,1
28410,5090311,0,162000.0,-15227,1,0,0,0,0,0
28423,5090313,0,202500.0,-2841,1,1,0,0,1,0
28427,5090314,0,99000.0,365243,1,0,1,0,0,0
28434,5090316,0,427500.0,-3600,1,1,0,0,1,0
28440,5090317,0,675000.0,-7192,1,0,0,0,1,0
28448,5090318,0,180000.0,-5424,1,0,0,0,1,1
28453,5090319,0,450000.0,365243,1,0,1,0,0,0
28485,5090326,0,180000.0,365243,1,0,0,0,1,0
28494,5090328,0,135000.0,-2531,1,0,0,0,1,0
28511,5090333,0,81000.0,365243,1,0,0,0,1,0
28536,5090336,0,76500.0,365243,1,0,0,0,1,0
28540,5090337,0,157500.0,-1921,1,0,0,0,0,0
28543,5090338,0,180000.0,-1801,1,0,0,1,1,1
28544,5090340,0,135000.0,-5247,1,0,0,0,0,0
28554,5090342,0,202500.0,-5642,1,0,1,0,0,0
28566,5090343,0,85500.0,-2965,1,0,1,0,0,0
28584,5090345,0,270000.0,-954,1,0,0,0,1,0
28609,5090347,0,67500.0,-2539,1,0,0,0,1,0
28617,5114642,0,247500.0,-2142,1,0,0,0,1,0
28619,5114644,0,247500.0,-2142,1,0,0,0,0,0
28621,5090350,0,112500.0,-6128,1,0,0,0,0,1
28622,5090351,0,112500.0,-6128,1,0,0,0,1,1
28634,5090352,0,180000.0,365243,1,0,0,0,1,0
28638,5090353,0,225000.0,-1074,1,0,1,0,0,0
28641,5090354,1,121500.0,-433,1,0,0,0,1,0
28654,5090356,0,135000.0,-1314,1,1,0,0,0,0
28664,5090361,0,135000.0,-521,1,0,0,1,1,0
28669,5090362,0,144000.0,365243,1,0,0,0,1,0
28672,5090363,0,67500.0,-1252,1,0,0,0,1,0
28674,5090364,0,78750.0,365243,1,0,1,0,1,1
28686,5090365,0,157500.0,-2105,1,0,0,0,1,0
28695,5090369,0,225000.0,-5300,1,1,1,0,0,0
28712,5090373,2,270000.0,-947,1,0,0,0,0,0
28713,5090374,2,270000.0,-947,1,0,0,0,1,0
28719,5090375,2,112500.0,-2721,1,0,0,1,1,0
28723,5090377,0,112500.0,365243,1,0,0,0,0,0
28733,5090380,0,540000.0,-2935,1,0,0,1,1,0
28745,5090381,0,171000.0,-5643,1,0,0,0,0,0
28749,5090383,0,180000.0,-1198,1,0,1,0,1,0
28763,5090388,0,162000.0,-2778,1,0,1,0,1,0
28767,5090389,2,175500.0,-1135,1,0,1,1,0,0
28771,5090390,0,180000.0,-3233,1,0,0,0,1,1
28772,5090391,0,256500.0,365243,1,0,1,0,1,1
28780,5090396,0,112500.0,-3747,1,0,0,1,1,0
28781,5113125,0,112500.0,-3747,1,0,0,1,1,0
28782,5113126,0,112500.0,-3747,1,0,0,1,0,0
28795,5090397,0,157500.0,365243,1,0,0,0,0,0
28800,5090399,0,225000.0,365243,1,0,0,0,1,0
28816,5090400,0,36000.0,-459,1,1,0,0,1,0
28834,5090404,0,382500.0,-885,1,1,1,1,1,0
28835,5090405,0,382500.0,-885,1,1,1,1,1,0
28844,5090407,1,315000.0,-1069,1,1,1,1,0,0
28856,5090408,0,90000.0,-1524,1,1,0,0,1,0
28864,5090413,0,99000.0,-2195,1,0,1,0,1,0
28870,5090414,0,216000.0,-9925,1,1,1,0,1,0
28872,5090416,0,216000.0,-9925,1,1,1,0,0,0
28880,5090417,0,112500.0,365243,1,0,0,0,1,0
28899,5090419,0,180000.0,-2499,1,1,1,0,0,0
28908,5090421,0,121500.0,365243,1,0,0,0,1,0
28920,5090424,0,189000.0,-6304,1,0,0,0,1,0
28929,5090426,0,180000.0,-217,1,0,0,0,1,0
28935,5090427,0,252000.0,-1375,1,0,0,0,1,0
28938,5090428,3,450000.0,-1799,1,0,1,0,1,0
28948,5090432,0,148500.0,-2905,1,0,0,0,1,0
28952,5090435,0,225000.0,-1046,1,0,0,1,0,0
28954,5090436,0,90000.0,365243,1,0,0,0,1,0
28956,5090437,0,112500.0,-6131,1,1,0,0,1,0
28969,5090438,3,337500.0,-1078,1,0,0,0,1,1
28979,5090441,0,112500.0,365243,1,0,1,0,1,0
28981,5090442,0,90000.0,-3083,1,1,1,0,0,1
28986,5090444,0,270000.0,-557,1,0,0,0,1,1
29010,5090447,0,427500.0,-4117,1,0,1,1,1,1
29017,5090449,0,180000.0,-1071,1,0,0,1,0,1
29020,5090450,0,171000.0,-3172,1,0,1,0,1,0
29054,5090453,0,360000.0,365243,1,0,1,0,1,0
29073,5090454,0,180000.0,-3141,1,1,0,0,1,1
29075,5090457,3,315000.0,-3019,1,1,0,0,0,1
29085,5090458,2,121500.0,-858,1,1,1,0,1,1
29092,5090460,0,121500.0,-7006,1,1,1,0,0,1
29101,5090461,0,126000.0,-5760,1,1,0,0,1,0
29102,5090462,0,126000.0,-5760,1,1,0,0,1,0
29103,5090464,0,126000.0,-5760,1,1,0,0,0,0
29119,5090466,2,135000.0,-705,1,0,0,0,0,1
29128,5090468,0,180000.0,-766,1,0,1,1,0,1
29129,5113197,0,180000.0,-766,1,0,1,1,1,1
29136,5090470,1,900000.0,-4509,1,0,0,0,1,1
29140,5090471,0,180000.0,365243,1,0,0,0,1,0
29147,5090473,2,225000.0,-3596,1,0,1,0,0,1
29155,5090474,0,180000.0,-10353,1,0,0,0,1,0
29174,5090476,0,81000.0,-126,1,0,0,0,1,1
29175,5090477,0,81000.0,-126,1,0,0,0,1,1
29190,5090479,0,94500.0,-2897,1,1,1,0,1,0
29191,5090480,0,94500.0,-2897,1,1,1,0,1,0
29197,5090481,0,135000.0,-4335,1,0,0,0,1,1
29206,5090485,0,225000.0,-1229,1,0,0,0,1,0
29212,5090486,0,315000.0,-1959,1,0,0,0,1,0
29216,5090488,0,148500.0,-5034,1,0,0,0,0,0
29217,5090489,0,148500.0,-5034,1,0,0,0,1,0
29236,5090492,2,225000.0,-1409,1,0,1,0,1,1
29243,5090493,0,121500.0,365243,1,0,0,0,1,0
29250,5090498,0,135000.0,365243,1,0,0,1,0,0
29259,5090499,0,112500.0,-1040,1,1,0,0,1,0
29267,5090501,0,112500.0,-2561,1,0,0,0,1,0
29271,5090505,0,135000.0,365243,1,0,0,0,0,0
29275,5090506,0,315000.0,-2286,1,0,0,0,1,1
29277,5090507,0,99000.0,-8283,1,0,1,1,1,0
29293,5090509,0,225000.0,-156,1,0,0,0,0,1
29296,5090510,0,207000.0,-947,1,0,1,0,1,1
29297,5090511,0,207000.0,-947,1,0,1,0,0,1
29301,5090513,1,202500.0,-1436,1,0,0,1,1,1
29311,5090516,0,121500.0,-1709,1,1,1,0,1,0
29315,5090518,0,157500.0,365243,1,0,0,0,0,0
29318,5090519,1,144000.0,-3778,1,0,1,1,1,0
29319,5090520,1,144000.0,-3778,1,0,1,1,1,0
29329,5090522,0,315000.0,-4113,1,0,0,0,1,1
29330,5090523,0,315000.0,-4113,1,0,0,0,1,1
29336,5090525,0,112500.0,365243,1,0,0,0,1,0
29341,5090527,0,90000.0,-2782,1,1,1,0,1,0
29344,5090528,0,180000.0,-2935,1,0,0,1,1,0
29347,5090529,0,288000.0,-3239,1,0,1,1,1,0
29350,5090530,0,157500.0,-4030,1,1,1,1,0,0
29355,5090531,0,108000.0,365243,1,0,0,0,1,0
29361,5090532,2,180000.0,-437,1,0,0,0,0,1
29371,5090533,0,171000.0,-378,1,0,0,0,0,0
29383,5090535,0,180000.0,-1229,1,0,0,1,1,0
29391,5090536,0,135000.0,-3388,1,1,1,0,1,1
29392,5113431,0,135000.0,-3388,1,1,1,0,0,1
29407,5090540,0,103500.0,-1131,1,1,1,0,1,1
29429,5090543,0,85500.0,-1375,1,1,0,1,1,1
29446,5090546,0,247500.0,-1709,1,1,1,0,1,0
29475,5090552,1,112500.0,-2439,1,0,0,0,1,0
29477,5090557,0,180000.0,-1778,1,0,1,1,0,0
29480,5090558,0,270000.0,-2447,1,0,0,1,1,0
29501,5090563,0,270000.0,-743,1,1,0,1,1,1
29512,5090565,3,157500.0,-773,1,0,0,0,0,0
29522,5090566,0,90000.0,365243,1,0,1,0,0,0
29525,5090567,0,112500.0,-254,1,0,1,0,0,1
29529,5090568,0,450000.0,-3722,1,1,1,0,1,1
29534,5090569,0,360000.0,-7404,1,0,1,1,0,1
29559,5090572,1,157500.0,-1379,1,0,0,0,0,0
29567,5090573,0,180000.0,365243,1,0,0,1,1,1
29607,5090576,0,315000.0,-4331,1,0,0,0,1,1
29616,5090578,0,157500.0,-1834,1,0,0,0,1,0
29619,5090580,1,225000.0,-2348,1,0,0,0,1,0
29624,5090582,0,135000.0,-3993,1,0,0,1,1,1
29632,5090593,0,247500.0,-309,1,0,0,0,1,1
29634,5090594,3,270000.0,-4053,1,0,0,0,1,1
29651,5090595,0,54000.0,-1831,1,0,0,0,1,1
29653,5090597,0,189000.0,-401,1,0,0,0,1,1
29657,5090598,0,112500.0,-429,1,0,0,0,0,0
29658,5090599,0,112500.0,-429,1,0,0,0,1,0
29663,5090600,2,202500.0,-7004,1,0,0,0,0,1
29675,5090604,0,135000.0,-8618,1,0,0,0,0,1
29676,5090605,0,130500.0,365243,1,0,0,0,1,0
29715,5090608,0,202500.0,-401,1,0,0,0,1,1
29722,5090611,0,99000.0,-2629,1,0,0,0,1,0
29727,5090612,0,202500.0,-2905,1,0,0,0,1,0
29739,5090613,2,315000.0,-3447,1,0,0,0,1,1
29745,5090614,0,382500.0,-2412,1,0,0,0,1,1
29755,5090615,0,99000.0,365243,1,0,1,0,1,0
29760,5090619,0,202500.0,365243,1,0,0,0,1,1
29764,5090621,0,360000.0,-7522,1,0,0,0,0,0
29773,5090627,0,234000.0,-5696,1,0,0,0,1,0
29783,5090629,0,180000.0,365243,1,0,0,1,0,0
29784,5090630,0,180000.0,365243,1,0,0,1,1,0
29791,5090631,0,202500.0,365243,1,0,1,0,0,0
29798,5090632,0,292500.0,-1898,1,0,0,1,0,0
29809,5090634,0,63000.0,365243,1,0,0,0,1,0
29825,5090636,0,117000.0,-1686,1,1,0,0,1,0
29828,5090639,0,247500.0,-2690,1,0,0,0,1,1
29835,5090641,0,157500.0,-313,1,0,0,0,1,1
29838,5090642,0,540000.0,365243,1,0,0,0,1,0
29848,5090643,0,202500.0,-1805,1,0,0,1,1,1
29867,5090644,0,180000.0,-8772,1,0,1,0,1,0
29887,5090648,0,135000.0,-5238,1,1,1,1,0,0
29888,5090649,0,135000.0,-5238,1,1,1,1,0,0
29894,5090650,0,252000.0,365243,1,0,0,1,1,1
29901,5090651,1,315000.0,-1435,1,1,0,1,1,0
29921,5090653,0,162000.0,-1130,1,0,0,1,1,1
29925,5090666,0,346500.0,-2410,1,0,1,1,1,0
29933,5090669,0,225000.0,-1830,1,0,0,0,1,0
29939,5090670,0,112500.0,365243,1,0,0,0,0,0
29940,5090682,2,135000.0,-2107,1,1,0,0,1,1
29953,5090685,0,360000.0,-4357,1,1,1,1,0,0
29964,5090698,0,90000.0,-1224,1,0,1,1,1,0
29966,5090701,0,594000.0,365243,1,0,0,0,0,0
29987,5090703,0,225000.0,-459,1,0,1,0,1,0
29989,5090704,0,202500.0,365243,1,0,0,0,1,0
29990,5090705,0,202500.0,365243,1,0,0,0,0,0
30007,5090707,0,270000.0,-186,1,0,0,1,0,0
30008,5090708,0,270000.0,-186,1,0,0,1,1,0
30014,5090724,0,180000.0,-857,1,0,0,0,0,1
30037,5090729,2,360000.0,-2165,1,0,0,0,1,1
30045,5090730,1,135000.0,-125,1,0,1,0,1,0
30049,5090731,1,171000.0,-2254,1,0,0,0,1,1
30050,5090732,1,171000.0,-2254,1,0,0,0,1,1
30056,5090733,0,171000.0,-8041,1,0,0,0,0,0
30061,5090734,0,67500.0,-402,1,0,0,0,1,0
30063,5090735,0,135000.0,-2775,1,0,0,0,1,0
30073,5090736,0,135000.0,-4754,1,0,0,0,0,0
30080,5090737,0,225000.0,-3715,1,0,0,0,1,0
30106,5090755,0,148500.0,-3631,1,0,1,0,0,1
30119,5090758,0,90000.0,365243,1,0,0,0,0,1
30120,5090759,0,81000.0,-7677,1,1,1,0,1,0
30135,5090761,0,90000.0,-4421,1,0,0,0,1,0
30175,5090765,2,292500.0,-4508,1,0,1,1,0,0
30187,5090766,2,164250.0,-3016,1,0,1,1,1,0
30189,5090767,1,108000.0,-3626,1,0,0,1,1,0
30190,5090768,1,108000.0,-3626,1,0,0,1,0,0
30197,5090774,2,225000.0,-2472,1,0,0,0,1,1
30201,5090776,0,157500.0,365243,1,0,0,0,1,0
30205,5090777,2,1125000.0,-2653,1,1,1,0,1,0
30238,5090791,0,238500.0,-7095,1,0,0,0,1,0
30252,5090793,0,247500.0,-3503,1,0,1,0,0,0
30253,5090794,0,247500.0,-3503,1,0,1,0,0,0
30260,5090795,0,157500.0,-793,1,0,1,0,1,0
30267,5090806,0,202500.0,365243,1,0,0,1,1,0
30275,5090808,0,243000.0,-249,1,1,0,1,1,0
30279,5090809,0,148500.0,365243,1,0,0,1,1,0
30300,5090814,1,126000.0,-1708,1,0,0,1,1,1
30320,5090826,0,135000.0,-1284,1,0,0,0,0,1
30333,5090828,0,63000.0,365243,1,0,0,0,1,0
30342,5090830,0,450000.0,-3016,1,0,0,1,0,0
30358,5090835,0,225000.0,-130,1,0,0,0,1,0
30386,5090838,0,135000.0,-127,1,0,0,0,0,0
30393,5090839,2,180000.0,-1679,1,0,1,0,1,1
30399,5090840,0,144000.0,-5665,1,1,1,0,1,0
30400,5090842,0,144000.0,-5665,1,1,1,0,1,0
30401,5090843,0,144000.0,-5665,1,1,1,0,1,0
30408,5090845,0,72000.0,365243,1,0,0,0,0,0
30415,5090856,0,202500.0,-1713,1,1,1,0,1,0
30420,5090857,1,180000.0,-1317,1,0,0,0,1,1
30432,5090859,0,135000.0,-1682,1,0,0,1,1,1
30439,5090860,0,94500.0,365243,1,0,1,0,1,0
30455,5090861,0,202500.0,-2168,1,0,0,0,0,0
30457,5090865,0,405000.0,-1923,1,0,0,1,1,1
30467,5090866,1,202500.0,-3870,1,0,0,1,1,0
30483,5090871,2,225000.0,-1130,1,0,0,0,1,0
30490,5090872,0,135000.0,-3016,1,0,0,0,1,0
30495,5090875,0,112500.0,-1159,1,0,0,0,1,0
30496,5090877,0,112500.0,-1159,1,0,0,0,1,0
30499,5090878,0,337500.0,-2985,1,0,0,1,1,0
30500,5090879,0,337500.0,-2985,1,0,0,1,1,0
30506,5090888,0,135000.0,365243,1,0,0,0,1,0
30512,5090889,0,99000.0,-96,1,0,0,0,0,0
30527,5090890,0,216000.0,365243,1,0,0,1,1,1
30538,5090893,0,225000.0,-4691,1,0,0,0,1,1
30539,5090918,0,225000.0,-4691,1,0,0,0,1,1
30554,5090894,2,90000.0,-4234,1,0,0,0,0,0
30556,5090895,0,81000.0,-459,1,1,1,0,1,0
30559,5090908,2,360000.0,-1954,1,0,0,1,1,1
30576,5090910,0,180000.0,365243,1,0,0,0,0,0
30604,5090913,0,202500.0,365243,1,0,0,0,0,0
30612,5090915,0,135000.0,-1649,1,0,0,0,1,0
30628,5090921,0,76500.0,-2896,1,1,0,0,0,0
30629,5090922,0,180000.0,365243,1,0,1,0,0,0
30651,5090943,0,225000.0,-405,1,0,0,1,0,1
30652,5090945,0,135000.0,365243,1,0,0,0,1,0
30662,5090948,0,202500.0,365243,1,0,1,0,1,1
30665,5090963,0,360000.0,-1833,1,1,1,1,0,0
30679,5090968,1,202500.0,-127,1,0,0,0,1,1
30681,5090972,1,112500.0,-736,1,0,0,0,1,0
30682,5090974,1,112500.0,-736,1,0,0,0,1,0
30683,5090975,1,112500.0,-736,1,0,0,0,1,0
30684,5090976,1,112500.0,-736,1,0,0,0,1,0
30687,5090977,0,180000.0,-2684,1,0,0,0,1,0
30688,5090978,0,180000.0,-2684,1,0,0,0,0,0
30689,5090979,0,180000.0,-2684,1,0,0,0,1,0
30690,5090980,0,180000.0,-2684,1,0,0,0,1,0
30691,5090981,0,180000.0,-2684,1,0,0,0,1,0
30693,5090983,0,180000.0,-2684,1,0,0,0,1,0
30696,5090985,0,495000.0,-1101,1,0,0,1,1,1
30702,5090991,0,405000.0,-2622,1,1,1,1,1,1
30703,5090992,0,405000.0,-2622,1,1,1,1,1,1
30704,5090993,0,405000.0,-2622,1,1,1,1,1,1
30706,5090995,0,405000.0,-2622,1,1,1,1,0,1
30707,5090996,0,405000.0,-2622,1,1,1,1,1,1
30708,5090997,0,405000.0,-2622,1,1,1,1,1,1
30709,5090998,0,405000.0,-2622,1,1,1,1,1,1
30710,5090999,0,405000.0,-2622,1,1,1,1,1,1
30714,5091001,0,157500.0,-3232,1,0,0,0,0,0
30715,5091002,0,157500.0,-3232,1,0,0,0,1,0
30716,5091003,0,157500.0,-3232,1,0,0,0,0,0
30717,5091004,0,157500.0,-3232,1,0,0,0,1,0
30718,5091005,0,157500.0,-3232,1,0,0,0,1,0
30720,5091007,0,157500.0,-3232,1,0,0,0,0,0
30722,5091012,0,90000.0,-3018,1,0,1,0,1,0
30723,5091013,1,112500.0,-4267,1,0,0,0,0,0
30724,5091015,1,112500.0,-4267,1,0,0,0,0,0
30725,5091016,1,112500.0,-4267,1,0,0,0,0,0
30728,5091020,0,157500.0,-6670,1,0,0,1,1,0
30729,5091022,0,157500.0,-6670,1,0,0,1,1,0
30730,5091023,0,157500.0,-6670,1,0,0,1,1,0
30731,5091024,0,130500.0,365243,1,0,0,0,0,0
30733,5091026,0,130500.0,365243,1,0,0,0,1,0
30734,5091027,0,130500.0,365243,1,0,0,0,0,0
30737,5091029,0,81000.0,365243,1,0,0,0,1,0
30739,5091031,0,112500.0,-1437,1,0,0,1,0,1
30742,5091034,0,112500.0,-2075,1,0,0,1,1,0
30743,5091035,0,157500.0,-96,1,0,0,0,1,0
30744,5091036,0,157500.0,-96,1,0,0,0,0,0
30745,5091037,0,157500.0,-96,1,0,0,0,1,0
30746,5091038,0,360000.0,-461,1,1,1,1,0,1
30748,5091040,0,360000.0,-461,1,1,1,1,0,1
30749,5091041,0,360000.0,-461,1,1,1,1,1,1
30751,5091043,0,270000.0,-2136,1,0,0,0,0,1
30754,5091047,0,270000.0,-2136,1,0,0,0,0,1
30757,5091050,2,270000.0,-2197,1,0,0,1,1,0
30758,5091051,2,270000.0,-2197,1,0,0,1,1,0
30760,5091054,2,270000.0,-2197,1,0,0,1,1,0
30762,5091059,1,157500.0,-1192,1,0,1,0,0,1
